COUNTRY,PERNUM,AGE,SEX,MARST,INDIG,EDATTAIN,YRSCHOOL,EMPSTAT,INCEARN
484,3,7,2,1,2,1,1,0,99999999
484,3,26,2,3,2,2,9,1,643
484,3,14,1,1,2,2,6,3,99999999
484,9,19,2,1,2,2,9,3,99999999
484,3,7,1,1,1,1,1,0,99999999
484,2,4,2,1,2,1,0,0,99999999
484,3,9,1,1,1,1,3,0,99999999
484,2,78,2,2,1,1,0,3,99999999
484,6,20,1,1,1,2,11,1,1286
484,3,4,1,1,2,1,0,0,99999999
484,4,17,1,1,2,2,9,1,2571
484,2,3,2,1,2,9,98,0,99999999
484,2,22,2,2,2,3,15,3,99999999
484,2,80,2,3,2,2,8,3,99999999
840,1,61,2,2,2,3,12,1,47000
484,2,19,1,1,1,2,9,3,99999999
484,7,37,1,2,2,2,6,1,0
484,3,1,2,1,2,0,99,0,99999999
484,3,1,1,1,2,0,99,0,99999999
840,2,53,2,2,2,3,13,1,23000
484,4,14,2,1,1,2,8,3,99999999
484,2,9,1,1,1,1,2,0,99999999
484,1,68,1,2,2,1,0,3,99999999
840,4,15,1,1,2,2,9,0,0
484,1,69,1,2,2,1,3,3,99999999
484,4,35,2,1,2,4,17,1,6429
484,2,9,1,1,2,1,2,0,99999999
484,6,24,1,2,1,2,6,1,4286
484,2,6,2,1,1,1,0,0,99999999
484,1,58,1,2,1,2,6,1,3429
484,8,29,1,2,2,3,16,1,12000
484,2,22,2,2,1,2,6,3,99999999
484,2,48,2,2,2,2,6,3,99999999
484,1,61,1,2,2,2,8,1,2143
484,1,79,2,4,2,2,9,3,99999999
484,4,12,2,1,2,1,5,3,99999999
484,4,9,1,1,2,1,3,0,99999999
484,5,11,2,1,2,1,5,0,99999999
484,3,12,2,1,2,1,5,3,99999999
484,7,3,1,1,1,1,0,0,99999999
840,5,16,2,1,2,2,10,3,0
484,4,18,2,1,1,2,11,3,99999999
840,2,58,2,2,2,2,8,1,6000
484,2,58,2,2,1,3,12,3,99999999
840,1,34,2,3,2,2,10,3,0
484,2,72,2,2,2,2,6,3,99999999
840,1,80,1,2,2,4,13,3,0
484,4,22,2,2,2,2,8,3,99999999
484,2,26,2,2,2,2,6,3,99999999
484,3,18,1,1,2,3,12,3,99999999
484,4,35,2,3,2,2,9,3,99999999
484,1,27,1,2,2,3,12,3,99999999
484,3,30,2,2,2,2,9,3,99999999
840,3,8,1,1,2,1,1,0,0
484,3,30,1,2,2,2,6,1,3000
484,2,11,2,1,2,1,5,0,99999999
484,12,29,1,2,1,2,9,1,1286
484,3,9,2,1,2,1,4,0,99999999
484,2,999,1,9,2,9,98,3,99999999
484,2,47,2,2,2,3,12,3,99999999
484,1,50,2,1,2,3,12,1,2571
484,6,14,2,1,1,2,8,3,99999999
484,1,36,2,2,2,4,17,3,99999999
840,1,59,1,2,2,4,13,3,0
484,1,47,2,2,2,2,6,3,99999999
484,1,68,1,2,2,1,0,1,3429
484,2,2,2,1,1,0,99,0,99999999
840,2,67,2,2,2,4,13,3,0
484,2,20,2,2,2,1,0,3,99999999
484,2,1,1,1,2,0,99,0,99999999
484,1,28,1,2,2,2,9,1,4286
484,3,11,2,1,1,1,5,0,99999999
840,1,55,1,1,2,2,11,3,1900
840,4,0,1,1,2,0,99,0,0
484,6,1,1,1,1,0,99,0,99999999
484,5,31,2,1,2,4,16,1,8000
484,1,29,1,2,2,1,4,1,1286
840,1,68,2,2,2,4,13,3,0
484,8,25,2,2,2,2,8,3,99999999
840,2,56,2,2,2,3,13,1,400
484,3,30,1,3,1,2,9,1,2571
484,5,52,2,2,2,2,6,3,99999999
840,3,5,1,1,2,1,0,0,0
484,5,8,2,1,2,1,2,0,99999999
484,1,59,1,2,2,1,3,1,2143
484,4,11,2,1,2,1,4,0,99999999
484,1,41,1,2,1,3,12,1,6000
484,2,31,2,1,1,1,0,3,99999999
484,2,23,2,1,1,2,6,3,99999999
484,1,36,1,2,2,2,6,1,5143
484,5,6,2,1,2,1,0,0,99999999
484,4,45,2,2,1,1,3,3,99999999
484,6,25,2,2,2,1,3,1,2143
484,8,30,2,2,2,2,6,3,99999999
484,3,9,2,1,1,1,2,0,99999999
484,2,7,1,1,1,1,1,0,99999999
484,4,54,2,2,1,2,6,3,99999999
484,3,13,1,1,1,2,7,3,99999999
840,1,79,2,4,2,3,12,3,0
484,1,55,2,2,2,2,9,3,99999999
840,2,43,1,2,2,4,13,1,105000
840,3,7,1,1,2,1,2,0,0
840,3,2,2,1,2,0,99,0,0
484,9,4,1,1,1,1,0,0,99999999
484,1,54,1,2,1,2,6,1,6429
484,5,24,1,1,2,2,6,1,3343
840,3,5,2,1,2,1,0,0,0
840,3,8,2,1,2,1,1,0,0
484,3,6,2,1,1,1,0,0,99999999
484,2,36,2,2,2,2,6,3,99999999
484,3,16,2,1,2,2,6,3,99999999
484,1,52,1,2,2,4,17,3,99999999
840,2,52,2,2,2,3,12,3,0
840,1,55,1,2,2,4,13,1,70000
484,9,23,1,2,2,2,9,1,3429
484,2,15,2,1,2,2,8,3,99999999
484,3,17,1,1,2,2,11,3,99999999
840,5,6,1,1,2,1,0,0,0
484,11,23,1,2,2,2,9,1,4286
840,1,50,2,2,2,3,12,1,22000
484,1,58,1,2,2,2,6,1,2143
484,1,28,2,2,1,2,9,1,1286
484,2,66,2,2,2,1,5,3,99999999
484,4,18,1,1,2,2,11,1,4286
484,3,39,2,2,2,9,98,3,99999999
484,3,44,2,2,2,2,9,3,99999999
484,3,11,1,1,2,1,5,0,99999999
484,4,24,2,1,2,2,9,2,99999999
840,3,7,2,1,2,1,1,0,0
484,3,13,1,1,1,2,8,3,99999999
484,4,27,2,2,2,2,9,1,2571
484,2,12,2,1,2,2,6,3,99999999
484,2,16,2,1,1,2,9,3,99999999
484,2,24,2,2,1,2,6,3,99999999
484,1,44,1,2,2,1,4,1,1286
484,2,16,1,1,2,2,8,3,99999999
484,2,12,1,1,1,2,6,3,99999999
484,1,40,2,3,2,4,18,1,5000
484,4,5,2,1,1,1,0,0,99999999
484,5,23,1,1,1,2,10,3,99999999
484,3,28,1,2,2,2,9,9,99999999
484,3,4,1,1,1,1,0,0,99999999
484,3,13,2,1,1,2,6,3,99999999
840,3,26,1,1,2,4,13,1,50000
484,5,57,2,2,1,1,3,3,99999999
484,7,72,1,1,1,9,98,3,99999999
484,3,3,2,1,2,1,0,0,99999999
484,1,43,1,2,2,2,9,1,6000
840,3,17,1,1,2,2,11,2,3500
484,2,11,1,1,2,1,5,0,99999999
484,4,1,1,1,2,0,99,0,99999999
840,3,22,2,1,2,3,12,1,5000
840,1,36,1,2,2,3,13,1,200000
484,1,77,1,4,1,1,3,1,99999998
484,3,5,2,1,2,1,0,0,99999999
484,2,5,2,1,2,1,0,0,99999999
484,1,42,1,2,2,2,11,1,8000
484,3,46,2,2,1,2,6,3,99999999
484,2,52,2,2,2,2,10,3,99999999
484,2,19,2,2,2,2,9,3,99999999
484,1,32,1,2,2,4,17,1,6400
484,1,48,1,2,1,1,3,2,99999999
840,2,71,2,2,2,3,13,3,0
484,4,1,2,1,1,0,99,0,99999999
484,3,31,2,1,2,2,9,1,3429
484,5,8,2,1,1,1,2,0,99999999
484,1,73,2,4,2,1,3,3,99999999
484,2,5,2,1,2,1,0,0,99999999
484,3,8,1,1,2,1,2,0,99999999
484,1,76,1,4,2,1,3,1,250
484,5,25,1,2,2,2,9,1,4286
484,3,4,2,1,2,1,0,0,99999999
840,2,19,1,1,2,3,12,1,1000
484,2,68,2,2,1,3,12,1,3000
484,1,42,2,2,2,1,4,1,3000
484,5,18,1,1,2,2,9,1,3429
484,5,21,1,1,1,3,12,3,99999999
484,4,7,2,1,1,1,1,0,99999999
484,8,30,1,3,2,1,0,2,99999999
484,10,51,2,3,2,1,0,1,3429
484,2,2,1,1,2,0,99,0,99999999
484,5,8,2,1,2,1,1,0,99999999
484,5,6,2,1,1,1,0,0,99999999
840,3,45,1,2,2,3,12,1,35000
484,3,78,2,4,2,1,0,3,99999999
484,1,84,1,2,1,1,0,3,99999999
840,1,40,1,2,2,4,13,1,90000
484,3,17,2,2,1,2,9,3,99999999
484,5,11,1,1,2,1,5,0,99999999
484,1,46,1,2,2,1,5,2,99999999
484,3,22,2,2,1,2,9,3,99999999
484,1,50,2,2,1,1,5,1,1286
840,1,37,2,3,2,3,12,1,19000
484,2,0,2,1,2,0,99,0,99999999
840,2,66,2,2,2,3,13,3,27200
484,2,54,2,2,2,2,9,3,99999999
484,2,56,2,2,2,2,9,3,99999999
484,1,63,1,2,2,2,6,1,4286
484,2,69,2,2,1,1,2,3,99999999
484,2,20,2,1,1,3,15,3,99999999
484,4,32,1,2,1,1,0,3,99999999
840,1,63,1,2,2,3,12,3,0
840,2,74,2,2,2,4,13,3,0
484,1,50,2,1,2,2,9,1,3429
484,2,10,1,1,1,1,4,0,99999999
840,2,72,1,2,2,3,13,3,4000
484,4,1,2,1,1,0,99,0,99999999
484,3,64,2,2,1,1,0,3,99999999
840,3,22,2,1,2,3,12,2,0
840,1,57,2,2,2,3,13,1,45200
484,2,41,2,2,2,2,6,1,3000
840,1,67,2,4,2,2,9,3,0
484,1,28,2,2,2,2,10,3,99999999
484,5,22,2,2,1,3,12,3,99999999
484,3,65,1,2,2,1,3,1,0
484,3,15,1,1,1,2,8,3,99999999
484,3,54,1,2,1,3,12,1,1286
484,4,42,1,2,1,4,16,1,7000
484,1,66,1,2,2,2,6,1,3214
484,2,17,2,2,2,2,8,3,99999999
484,4,19,2,1,1,2,9,3,99999999
484,2,10,1,1,1,1,4,0,99999999
484,2,0,1,1,1,0,99,0,99999999
484,1,80,2,2,1,1,0,3,99999999
484,4,22,2,1,2,3,12,3,99999999
484,2,0,2,1,2,0,99,0,99999999
484,2,0,2,1,2,0,99,0,99999999
484,1,60,1,2,1,1,2,2,99999999
840,1,65,2,2,2,2,8,1,44000
484,3,15,1,1,2,2,8,3,99999999
484,3,18,1,9,9,9,98,9,99999999
484,8,24,1,2,2,2,6,1,0
484,4,17,2,1,1,2,11,3,99999999
484,3,3,1,1,2,1,0,0,99999999
484,2,20,1,1,2,3,12,2,99999999
484,2,35,2,1,1,2,9,3,99999999
840,2,44,2,2,2,4,13,3,0
484,1,40,1,2,1,1,4,1,99999998
484,2,14,2,1,2,1,4,3,99999999
484,1,24,1,2,2,2,6,1,0
484,5,15,2,1,1,2,6,3,99999999
484,3,16,2,1,2,2,9,3,99999999
484,2,5,1,1,2,1,0,0,99999999
484,5,36,2,2,2,2,11,3,99999999
484,2,13,2,1,1,2,7,3,99999999
840,1,64,1,3,2,3,13,2,0
484,2,54,2,2,1,2,9,1,6429
484,5,11,1,1,1,1,5,0,99999999
484,4,4,1,1,2,1,0,0,99999999
840,2,40,2,1,2,3,12,3,0
484,2,40,2,2,2,4,18,3,99999999
840,3,11,2,1,2,2,6,0,0
484,1,48,1,1,2,3,14,1,4000
840,1,70,2,4,2,2,10,3,0
484,1,47,1,2,1,2,6,3,99999999
484,6,4,1,1,2,1,0,0,99999999
484,4,31,2,2,1,2,6,3,99999999
484,3,16,2,1,2,2,9,3,99999999
484,4,11,2,1,2,1,5,0,99999999
840,1,85,2,4,2,2,6,3,0
484,4,50,2,2,2,2,6,1,3857
484,2,8,2,1,2,1,1,0,99999999
484,3,17,1,1,1,2,11,3,99999999
484,5,44,2,2,1,1,0,3,99999999
840,2,38,1,2,2,3,12,1,21000
484,2,18,2,1,2,3,12,3,99999999
484,2,52,2,2,9,1,5,3,99999999
840,1,63,2,1,2,3,12,3,0
484,2,30,1,1,2,2,9,1,99999998
484,7,8,1,1,1,1,2,0,99999999
484,2,38,1,3,2,2,8,3,99999999
484,1,34,1,2,2,2,9,3,99999999
840,4,3,1,1,2,1,0,0,0
484,1,76,2,4,1,1,1,3,99999999
484,1,24,1,2,2,2,9,1,167
484,4,12,2,1,2,2,6,3,99999999
484,3,24,2,1,2,4,17,1,7000
484,5,78,1,2,2,1,2,3,99999999
484,3,18,2,1,2,2,10,1,1400
484,2,28,2,2,1,2,6,3,99999999
484,4,29,2,2,2,3,12,1,3000
484,2,4,2,1,2,1,0,0,99999999
484,2,23,2,2,2,3,12,3,99999999
484,2,36,1,1,2,2,9,1,1240
840,1,64,1,3,2,4,13,1,159000
484,5,20,2,1,2,2,6,3,99999999
840,2,17,2,1,2,2,11,1,500
840,3,70,2,3,2,3,12,3,0
484,5,27,2,1,2,2,9,1,2143
840,1,58,1,2,2,3,12,1,44000
484,3,19,2,1,2,3,12,3,99999999
484,4,65,2,9,2,1,3,3,99999999
484,4,13,2,1,2,2,7,3,99999999
840,1,55,2,3,2,3,13,1,71000
484,3,85,1,3,2,2,6,3,99999999
484,1,34,1,2,2,3,12,1,2500
484,3,0,1,1,1,0,99,0,99999999
484,2,17,2,1,1,2,8,3,99999999
484,1,37,1,2,2,2,9,1,3429
484,5,34,1,2,2,2,6,1,6429
840,2,27,2,2,2,3,13,3,23500
484,2,43,2,2,2,2,9,3,99999999
484,1,37,1,2,2,1,0,1,8571
484,3,12,1,1,2,2,6,3,99999999
484,7,32,2,2,1,2,6,1,2571
484,2,59,2,2,2,2,6,3,99999999
484,3,27,2,2,2,1,0,3,99999999
484,2,23,2,2,2,3,12,3,99999999
484,1,84,2,4,2,1,1,3,99999999
840,2,36,1,2,2,3,12,1,12400
484,1,53,1,2,1,1,2,1,3857
484,1,38,1,2,2,2,6,1,99999998
484,2,14,2,1,1,2,8,3,99999999
840,1,29,1,1,2,4,13,1,36000
484,1,44,1,2,2,2,6,1,514
484,3,8,2,1,2,1,2,0,99999999
484,3,20,2,1,1,2,9,3,99999999
484,2,10,1,1,2,1,4,0,99999999
484,4,29,2,1,2,3,12,1,8000
484,7,0,1,1,1,0,99,0,99999999
840,1,57,2,1,2,3,12,1,78000
484,1,57,1,4,1,1,3,1,0
484,3,20,2,3,1,3,12,3,99999999
840,2,34,2,2,2,3,13,1,8500
484,2,34,2,2,2,4,16,3,99999999
484,6,11,1,1,1,1,5,0,99999999
484,1,57,1,2,2,1,0,1,99999998
484,1,24,1,2,1,2,6,1,4286
840,1,75,1,2,2,3,12,3,0
484,5,0,2,1,2,0,99,0,99999999
484,6,13,1,1,2,2,7,3,99999999
484,3,67,2,2,1,1,3,1,99999998
484,10,39,1,2,2,2,6,1,2486
484,1,69,2,4,9,1,1,3,99999999
484,5,8,1,1,1,1,1,0,99999999
484,4,17,1,1,2,2,9,1,5143
484,4,21,1,1,1,3,14,1,5143
840,2,39,1,2,2,3,12,1,3500
484,2,7,2,1,2,1,1,0,99999999
484,3,4,1,1,2,9,98,0,99999999
484,4,8,1,1,2,1,2,0,99999999
484,3,21,2,9,9,9,98,9,99999999
840,1,19,2,1,2,3,13,3,1200
484,3,10,1,1,2,1,3,0,99999999
484,4,36,2,2,2,2,9,3,99999999
484,1,37,1,2,2,1,3,1,4286
484,5,17,1,1,2,2,6,1,2143
484,1,23,1,1,2,4,16,1,4000
484,5,36,2,2,1,3,12,1,1286
484,2,3,2,1,2,1,0,0,99999999
484,2,11,2,1,2,1,5,0,99999999
484,4,14,1,1,2,2,7,3,99999999
484,1,78,2,4,1,1,0,3,99999999
484,3,35,2,2,2,2,9,3,99999999
840,1,37,2,3,2,2,7,1,11600
484,4,10,1,1,2,1,4,0,99999999
484,2,11,1,1,9,9,98,0,99999999
484,3,44,2,2,2,2,9,3,99999999
840,2,35,1,1,2,4,13,1,28000
484,2,16,1,1,2,2,10,3,99999999
840,1,58,2,3,2,3,13,3,0
484,1,34,1,2,1,2,9,1,3429
484,2,8,1,1,2,1,2,0,99999999
484,2,23,2,1,2,3,15,3,99999999
484,3,1,1,1,2,0,99,0,99999999
840,6,14,1,1,2,2,7,0,0
484,2,36,2,2,1,2,9,3,99999999
484,1,32,1,2,1,2,6,1,99999998
484,1,33,1,2,2,2,6,1,0
484,7,10,2,1,2,1,4,0,99999999
484,1,47,1,2,1,1,0,2,99999999
484,1,69,2,4,2,1,0,3,99999999
484,1,44,1,1,2,2,6,1,2143
484,1,73,1,2,2,1,0,3,99999999
484,2,15,2,1,1,2,9,3,99999999
484,1,67,1,2,2,1,2,1,1371
484,3,35,2,2,2,2,9,3,99999999
840,1,67,2,2,2,3,13,3,10000
840,3,15,2,1,2,2,9,0,0
484,1,67,1,2,2,1,0,3,99999999
484,4,5,2,1,2,1,0,0,99999999
484,7,14,2,1,1,1,3,3,99999999
484,4,13,1,1,2,2,6,3,99999999
484,6,22,1,2,2,3,12,1,4286
484,5,15,1,1,2,2,9,3,99999999
484,3,5,2,1,2,1,0,0,99999999
484,8,44,1,1,2,2,9,1,99999998
840,2,50,1,2,2,3,13,1,26000
484,5,70,2,2,1,2,6,3,99999999
484,5,41,2,2,2,2,7,3,99999999
484,1,44,1,2,2,2,9,1,8571
484,1,69,1,2,2,1,4,1,5143
484,3,30,2,2,1,3,12,3,99999999
484,5,21,2,1,2,1,0,3,99999999
484,6,30,2,2,2,2,9,3,99999999
840,1,70,2,4,2,2,11,3,0
484,7,19,1,1,1,2,9,1,0
840,5,40,1,3,2,1,0,3,0
840,1,52,2,2,2,3,13,3,0
484,2,22,1,1,2,2,9,3,99999999
484,7,39,2,4,2,2,6,1,3429
484,3,2,2,1,2,0,99,0,99999999
484,3,80,2,2,1,1,0,3,99999999
484,2,74,2,2,1,1,0,3,99999999
840,2,57,2,3,2,1,0,3,0
484,1,77,1,1,2,1,0,1,1286
484,1,33,1,2,2,2,9,1,6200
840,1,54,1,3,2,4,13,2,0
484,2,2,2,1,9,0,99,0,99999999
484,5,36,2,2,2,3,13,1,10000
484,6,0,2,1,2,0,99,0,99999999
484,1,48,1,2,1,2,9,1,3000
484,2,58,2,2,2,3,14,1,6429
484,3,7,1,1,2,1,1,0,99999999
484,7,30,1,1,1,1,4,1,0
840,2,35,1,2,2,3,12,1,60000
484,6,8,1,1,1,1,1,0,99999999
484,3,20,2,1,2,3,12,3,99999999
484,3,14,1,1,2,2,8,3,99999999
484,2,18,2,1,2,3,13,3,99999999
484,3,9,2,1,2,1,4,0,99999999
840,1,63,2,4,2,3,13,3,0
484,6,67,1,2,1,1,0,3,99999999
484,2,12,1,1,1,2,6,3,99999999
484,3,10,1,1,2,1,5,0,99999999
484,1,53,2,2,1,1,0,1,0
840,1,84,1,3,2,1,4,3,0
484,4,4,1,1,2,1,0,0,99999999
840,3,3,2,1,2,1,0,0,0
840,4,16,2,1,2,2,10,3,0
840,1,92,1,4,2,3,13,3,0
484,3,20,1,1,2,3,12,1,99999998
484,1,76,2,2,2,1,1,3,99999999
484,4,9,2,1,2,1,3,0,99999999
484,1,97,2,3,2,1,0,3,99999999
484,2,8,1,1,2,1,2,0,99999999
484,5,29,2,2,2,2,9,3,99999999
484,1,54,2,3,2,2,7,3,99999999
484,1,44,1,2,2,1,4,1,3857
840,2,63,1,2,2,4,13,1,16000
484,2,4,1,1,2,1,0,0,99999999
840,1,81,2,4,2,3,12,3,0
840,1,71,2,3,2,3,12,1,14400
840,3,7,2,1,2,1,2,0,0
484,3,10,1,1,1,1,3,0,99999999
840,1,53,2,3,2,3,12,1,23000
484,2,15,1,1,2,2,9,3,99999999
484,3,27,2,2,2,1,1,3,99999999
484,3,0,1,1,1,0,99,0,99999999
840,1,34,2,2,2,4,13,1,39500
840,2,35,1,1,2,3,13,1,50000
484,1,43,1,2,1,1,2,1,429
484,1,49,1,2,2,2,8,1,5143
840,2,72,2,2,2,3,12,3,0
840,2,44,2,2,2,3,12,3,0
840,1,18,2,1,2,3,12,1,11400
484,2,10,1,1,2,1,4,0,99999999
840,5,0,2,1,2,0,99,0,0
840,1,27,2,1,2,4,13,1,50000
840,3,20,2,1,2,3,12,3,0
484,1,83,1,2,2,1,0,2,99999999
484,5,25,2,1,1,1,2,3,99999999
484,2,70,2,2,2,3,12,3,99999999
484,2,0,1,1,1,0,99,0,99999999
484,2,12,2,1,1,1,4,3,99999999
484,7,14,2,1,1,1,3,3,99999999
484,1,32,1,2,2,2,9,2,99999999
484,5,19,2,2,2,2,9,3,99999999
484,3,20,1,1,2,3,12,1,2571
484,4,5,2,1,1,1,0,0,99999999
484,3,6,1,1,2,1,0,0,99999999
840,1,30,1,2,2,3,12,1,21000
484,1,60,2,4,1,1,0,1,0
840,1,45,2,2,2,3,13,1,35000
840,1,34,2,1,2,3,13,2,0
484,3,16,2,1,2,2,9,3,99999999
484,1,60,1,2,2,4,16,1,99999998
484,1,38,1,2,2,1,4,1,3857
484,1,41,2,4,2,2,9,1,2571
840,4,4,2,1,2,1,0,0,0
484,5,12,2,1,1,2,6,3,99999999
484,2,27,2,2,2,3,16,3,99999999
484,6,34,2,3,2,3,12,3,99999999
484,2,21,1,1,1,2,6,1,0
484,3,5,2,1,2,1,0,0,99999999
484,1,26,2,1,2,2,11,1,4286
484,2,10,2,1,2,1,91,0,99999999
484,1,55,1,2,1,3,12,1,6429
484,1,24,1,2,2,4,17,1,10000
484,1,66,1,2,2,2,6,1,99999998
484,3,10,2,1,1,1,4,0,99999999
840,4,16,2,1,2,3,12,3,0
840,2,33,1,2,2,3,13,1,120000
484,1,36,2,1,2,3,12,1,2400
484,1,56,1,2,1,1,0,3,99999999
484,1,55,2,1,1,1,3,3,99999999
840,1,47,1,2,2,4,13,1,555000
484,2,17,1,1,2,2,10,3,99999999
484,1,33,1,2,2,2,9,1,12857
840,1,64,1,2,2,3,13,3,0
840,1,50,1,2,2,4,13,1,125000
484,5,19,2,1,2,2,8,3,99999999
484,2,14,1,1,1,2,7,3,99999999
484,4,0,2,1,2,0,99,0,99999999
484,1,27,1,2,2,1,2,1,1714
484,1,36,1,2,1,1,4,1,2571
484,8,29,1,1,1,2,9,1,2143
484,3,89,2,4,2,1,0,3,99999999
484,6,24,2,1,1,2,9,1,3643
484,2,54,2,2,2,2,6,3,99999999
484,3,5,2,1,2,1,0,0,99999999
484,3,40,2,2,2,2,6,3,99999999
484,3,15,1,1,1,2,8,3,99999999
484,1,43,1,2,2,1,2,1,2143
484,5,23,2,1,2,2,6,3,99999999
484,4,29,1,2,1,3,12,1,0
484,3,19,2,2,2,2,9,3,99999999
484,2,36,1,1,2,1,3,1,8571
484,1,21,1,2,2,2,9,1,3429
484,5,30,1,2,2,2,9,3,99999999
484,2,18,1,1,1,2,11,3,99999999
484,4,30,1,1,1,2,9,1,0
484,1,22,1,2,2,2,9,1,10000
484,3,21,2,9,9,9,98,9,99999999
840,2,65,2,2,2,3,12,1,26300
484,4,17,2,1,2,2,9,3,99999999
484,7,82,2,2,1,1,0,3,99999999
840,4,16,2,1,2,2,10,3,0
484,2,21,2,1,2,3,12,3,99999999
484,3,30,2,2,2,3,12,3,99999999
840,8,10,2,1,2,1,4,0,0
840,2,88,1,2,2,4,13,3,0
484,4,54,2,2,2,2,6,3,99999999
484,1,48,1,2,2,3,12,1,6000
484,1,22,1,2,1,2,9,1,429
484,2,6,2,1,1,1,0,0,99999999
840,1,72,2,4,2,3,13,3,7000
840,4,1,2,1,2,0,99,0,0
840,3,35,1,1,2,3,12,1,28000
840,5,5,2,1,2,1,0,0,0
484,2,19,1,1,1,2,9,1,6429
484,6,13,1,1,1,1,5,3,99999999
484,7,18,1,1,2,2,9,1,6000
484,3,37,2,2,1,2,9,1,3214
484,2,8,1,1,2,1,2,0,99999999
484,8,4,2,1,2,1,0,0,99999999
484,1,35,2,3,1,1,0,3,99999999
484,4,6,2,1,2,1,0,0,99999999
484,2,43,2,2,2,2,9,3,99999999
484,7,17,1,1,1,2,7,1,3000
484,2,12,2,1,1,2,6,3,99999999
484,2,13,1,1,2,1,5,3,99999999
484,8,33,1,2,2,3,12,1,2143
484,1,25,1,2,2,3,12,1,5571
484,1,75,2,4,2,1,3,3,99999999
484,1,65,1,2,2,4,18,1,30000
484,5,44,2,2,2,2,9,1,4286
484,3,53,2,2,2,4,16,1,6000
484,4,23,1,2,1,2,9,1,1714
484,5,29,2,2,2,2,9,3,99999999
484,2,5,1,1,2,1,0,0,99999999
484,3,12,1,1,2,2,6,3,99999999
484,1,20,2,1,1,2,6,3,99999999
484,4,32,2,1,1,2,9,1,3429
484,3,65,2,2,2,9,98,3,99999999
484,2,13,1,1,2,2,6,3,99999999
484,3,11,2,1,2,1,5,0,99999999
484,2,13,2,1,2,2,7,3,99999999
840,2,0,1,1,2,0,99,0,0
840,2,62,2,4,2,3,13,2,15000
840,2,50,2,2,2,3,12,1,60000
484,3,34,2,2,9,2,9,3,99999999
840,1,81,1,2,2,3,13,3,0
484,2,6,1,1,2,1,1,0,99999999
484,2,3,1,1,1,9,98,0,99999999
484,1,70,1,2,1,1,0,3,99999999
840,1,64,1,2,2,3,13,1,62000
484,3,28,2,2,1,2,6,3,99999999
484,3,19,1,1,1,3,12,3,99999999
484,1,54,1,2,2,1,3,1,3214
484,6,21,1,1,1,2,9,1,99999998
840,5,13,2,1,2,2,7,0,0
840,4,38,1,1,2,3,12,2,15000
840,1,58,2,1,2,4,13,1,48800
484,1,64,2,3,2,1,3,3,99999999
840,2,62,2,3,2,3,12,3,0
484,3,92,2,4,1,1,2,3,99999999
484,5,34,2,2,1,9,98,1,6400
484,6,38,2,2,1,2,6,1,857
484,4,28,2,2,2,2,9,1,6000
484,1,27,1,2,2,4,17,1,7000
484,3,35,1,3,2,2,9,1,6000
484,3,0,2,1,1,0,99,0,99999999
840,3,8,2,1,2,1,2,0,0
484,5,2,2,1,1,0,99,0,99999999
484,1,37,1,2,1,1,4,1,429
484,3,19,2,1,2,3,12,3,99999999
840,1,60,1,2,2,3,12,3,0
484,1,42,1,2,2,2,6,3,99999999
484,5,14,1,1,2,2,6,3,99999999
484,1,57,1,2,2,4,16,1,8000
484,3,5,1,1,1,1,0,0,99999999
484,3,14,1,1,2,2,7,3,99999999
484,1,29,1,2,2,2,9,1,3429
484,1,63,1,2,1,1,1,3,99999999
484,2,32,1,1,2,2,9,2,99999999
484,1,45,1,2,1,2,11,1,15000
484,2,59,2,2,2,2,6,3,99999999
484,2,0,1,1,2,0,99,0,99999999
484,5,36,2,2,1,1,5,3,99999999
484,5,10,2,1,2,1,2,0,99999999
484,2,36,2,2,1,2,6,3,99999999
484,13,22,2,1,1,2,6,1,3857
484,1,50,1,2,2,1,3,3,99999999
840,1,67,2,2,2,2,11,3,0
484,5,8,2,1,2,1,1,0,99999999
840,3,23,2,1,2,4,13,1,23800
484,2,15,2,1,2,2,8,3,99999999
484,7,10,1,1,2,1,4,0,99999999
484,5,28,2,1,2,2,9,3,99999999
840,5,11,1,1,2,1,4,0,0
484,1,52,1,2,2,2,11,1,5400
484,3,33,1,2,1,1,0,1,99999998
484,2,38,2,2,1,1,2,3,99999999
484,2,28,1,1,2,3,15,3,99999999
840,3,28,1,1,2,2,11,1,43000
840,1,68,2,3,2,3,13,3,0
484,2,45,2,2,2,1,2,3,99999999
484,5,42,1,1,2,1,3,1,600
484,7,21,1,2,1,3,12,1,6000
484,11,36,1,2,2,2,11,1,6000
484,4,39,2,2,2,2,9,3,99999999
484,3,41,1,1,2,3,12,1,2143
840,1,52,2,2,2,3,13,1,1500
484,5,18,2,1,2,2,9,9,99999999
840,2,45,2,2,2,4,13,1,67000
484,2,78,2,2,1,1,1,3,99999999
484,7,14,1,1,2,2,7,3,99999999
840,5,8,1,1,2,1,2,0,0
840,4,14,2,1,2,2,8,0,0
484,2,19,1,1,2,3,13,3,99999999
484,1,29,1,2,2,4,16,1,99999998
484,1,71,1,2,2,1,0,3,99999999
484,3,10,2,1,1,1,4,0,99999999
840,1,33,2,1,2,3,13,1,9600
484,1,46,2,2,1,2,6,1,429
484,8,52,1,1,2,3,15,1,7714
484,3,2,1,1,2,0,99,0,99999999
484,1,18,2,1,1,3,12,1,4000
484,3,48,2,2,2,2,6,3,99999999
